id,Name,home,price,email,properties
10783,micasa,3042,8302.08,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10784,casa linda,8513,9577.55,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10785,casa linda,5564,2564.47,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10786,eren,5620,8516.97,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10787,casa linda,9868,4364.57,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10788,casa linda,2547,1483.99,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10789,eren,4244,3667.17,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10790,eren,3563,2312.59,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10791,casa linda,7576,3987.61,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10792,casa linda,8955,3697.42,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10793,casa fea,9013,6326.24,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10794,casa cara,936,8661.24,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10795,eren,5068,1727.24,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10796,casa cara,234,4717.84,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10797,Luxory House Penhose li`duwhat,3665,5419.48,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10798,micasa,1071,4914.53,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10799,casa cara,2251,968.52,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10800,micasa,8905,6917.88,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10801,casa cara,869,1063.53,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10802,casa linda,1042,6069.27,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10803,micasa,7017,6936.86,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10804,micasa,4476,3876.5,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10805,Luxory House Penhose li`duwhat,2434,1747.41,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10806,eren,3722,27.91,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10807,casa linda,7810,3964.29,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10808,casa fea,3685,8379.22,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10809,Luxory House Penhose li`duwhat,9883,7848.47,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10810,micasa,1340,4592.39,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10811,casa cara,2358,386.17,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10812,eren,5640,8270.26,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10813,Luxory House Penhose li`duwhat,5337,3341.08,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10814,casa cara,7589,9752.81,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10815,micasa,8811,4963.43,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10816,eren,4813,1206.5,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10817,casa fea,9563,1320.12,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10818,casa cara,971,1298.35,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10819,casa cara,2727,6012.6,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10820,eren,941,9463.73,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10821,casa linda,9507,8184.63,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10822,Luxory House Penhose li`duwhat,6106,9990.03,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10823,eren,7925,2525.03,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10824,eren,3128,66.35,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10825,eren,9553,6153.71,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10826,eren,4540,1065.36,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10827,micasa,2389,5297.56,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10828,eren,6286,135.79,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10829,Luxory House Penhose li`duwhat,9029,3270.54,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10830,eren,4017,6663.63,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10831,eren,1303,2924.64,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10832,casa linda,7169,2324.22,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10833,micasa,8401,4948.86,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10834,casa linda,1108,5288.51,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10835,casa fea,3821,8072.57,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10836,eren,1343,5060.93,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10837,casa fea,4997,328.94,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10838,casa linda,8946,2692.16,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10839,casa fea,2135,9740.22,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10840,casa cara,6511,7226.53,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10841,eren,6562,6046.17,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10842,eren,9178,7595.04,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10843,micasa,2127,2799.18,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10844,casa linda,1138,9317.82,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10845,casa linda,9267,931.28,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10846,micasa,7372,1901.58,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10847,casa fea,7513,4488.24,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10848,eren,2859,5435.26,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10849,Luxory House Penhose li`duwhat,1337,576.47,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10850,casa cara,7295,4325.27,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10851,casa linda,4146,8065.46,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10852,casa fea,984,6956.77,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10853,eren,9997,5953.17,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10854,casa fea,9684,5811.01,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10855,casa cara,9249,3116.03,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10856,eren,8972,5630.71,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10857,casa linda,5590,80,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10858,eren,6577,2115.46,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10859,Luxory House Penhose li`duwhat,2414,1189.25,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10860,casa fea,1509,6800.75,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10861,micasa,5409,6488.3,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10862,micasa,9191,8006.04,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10863,casa cara,9878,7461.81,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10864,Luxory House Penhose li`duwhat,3716,8369.93,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10865,Luxory House Penhose li`duwhat,9707,2722.41,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10866,casa cara,7178,6932.31,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10867,eren,3359,2776.08,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10868,Luxory House Penhose li`duwhat,7513,4559.61,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10869,micasa,672,2360.53,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10870,micasa,7551,8636.31,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10871,micasa,5667,9131.58,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10872,eren,8778,8621.63,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10873,casa linda,4720,9690.87,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10874,Luxory House Penhose li`duwhat,4792,1867.14,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10875,casa fea,2766,2988.37,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10876,casa linda,8030,3216.96,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10877,eren,7381,9118.42,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10878,Luxory House Penhose li`duwhat,8930,6512.03,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10879,micasa,6286,6111.17,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10880,casa cara,2534,376.38,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10881,casa linda,719,8606.95,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10882,casa linda,3531,8719.58,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10883,Luxory House Penhose li`duwhat,744,8435.39,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10884,micasa,7770,6214.84,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10885,casa cara,5097,9131.95,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10886,casa cara,8029,3281.43,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10887,casa linda,1077,6483.61,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10888,casa cara,8288,2360.84,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10889,casa fea,8539,3263,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10890,casa cara,4981,5278.89,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10891,eren,5697,3974.1,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10892,casa fea,323,8962.99,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10893,micasa,5489,8468.94,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10894,casa linda,2085,5300.67,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10895,eren,2120,7465.49,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10896,Luxory House Penhose li`duwhat,63,804.98,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10897,micasa,8761,1771.24,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10898,casa cara,7963,2915.38,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10899,casa linda,563,5037.98,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10900,Luxory House Penhose li`duwhat,8657,1010.46,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10901,micasa,6478,1785.89,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10902,casa linda,9236,6348.63,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10903,casa cara,5244,1248.76,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10904,eren,2931,8204.13,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10905,casa fea,4222,8253.73,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10906,casa cara,265,6944.46,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10907,casa cara,4071,9170.71,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10908,casa cara,4525,4323.14,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10909,casa fea,8276,5366.44,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10910,micasa,8114,2570.72,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10911,micasa,1420,5237.16,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10912,Luxory House Penhose li`duwhat,9396,4318.59,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10913,casa fea,1574,47.46,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10914,Luxory House Penhose li`duwhat,6093,4728.65,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10915,casa fea,4912,9400.88,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10916,casa linda,887,8379.67,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10917,casa fea,2462,7223.94,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10918,micasa,7353,3870.72,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10919,Luxory House Penhose li`duwhat,7078,7983.96,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10920,eren,3453,5331.75,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10921,Luxory House Penhose li`duwhat,6999,4364.63,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10922,casa linda,4821,7130.46,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10923,casa cara,2297,2717.05,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10924,casa linda,3879,7878.66,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10925,micasa,6088,1758.33,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10926,casa cara,8705,1903.08,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10927,casa cara,6207,2484.26,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10928,casa cara,3658,9749.02,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10929,eren,90,4699.13,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10930,casa linda,6159,974.88,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10931,casa fea,4568,7272.33,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
10932,Luxory House Penhose li`duwhat,5148,7653.35,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10933,casa fea,5379,7885.72,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10934,casa cara,6454,9194.61,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'1',""Garage"":'no',""Wc"":'1/2',""kitchen"":'12',""for"":'single'}"
10935,micasa,3888,2023.22,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10936,casa linda,4229,2845.33,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10937,Luxory House Penhose li`duwhat,9765,3103.58,.@notsend.com,"{""Animals"":""no"",""Bedrooms"":'2',""Garage"":'maybe',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10938,casa fea,9829,3313.6,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'2',""Garage"":'yes',""Wc"":'1',""kitchen"":'1',""for"":'married'}"
10939,casa fea,9693,5562.37,.@notsend.com,"{""Animals"":""yes"",""Bedrooms"":'4',""Garage"":'no',""Wc"":'4',""kitchen"":'3',""for"":'single'}"
